,Shared_180d,Shared_180d_VolTarget_Sleeve,Shared_252d,Shared_252d_VolTarget_Sleeve,Shared_252d_MinVar_VolTarget_Sleeve,Best_Static_ETF_Level,Best_Static_ETF_Level_VolTarget_Sleeve,SPY_BuyHold,Portfolio_60_40,DBMF,KMLM,RPAR
2024-01-31,0.0169224044925175,0.0132617710174964,0.0169224044925175,0.0112506341688445,0.0098157288221338,0.0058943665032138,0.0038916867747813,0.015926545158645,0.0098464330520158,0.0244565801468814,-0.0100623917075943,-0.0193412067975585
2024-02-29,0.0524612578449281,0.0410485577805011,0.0524612578449281,0.0393636999081693,0.035540240455155,0.0403392252364815,0.0359870464979418,0.0521868416797122,0.0229814741023232,0.0363773693363942,0.023834458496543,-0.0042643083849576
2024-03-29,0.0242568802991251,0.0285510686515694,0.0242568802991251,0.0281702255961432,0.0269129818216318,0.0242568802991251,0.0262642930170674,0.0327018593265673,0.0225538730611797,0.0544437631144623,0.0232797401232252,0.0339676971143303
2024-04-30,-0.041733909285199,-0.0313067249972379,-0.041733909285199,-0.0317473729394989,-0.0320480756528298,-0.041733909285199,-0.0341745669678381,-0.0403195650606165,-0.0367108041843071,0.0435844350579983,0.0418199720023648,-0.0360756727022938
2024-05-31,0.0369996800210677,0.0322452435850609,0.0551290265034927,0.0455109912444387,0.0452613625042931,0.0551290265034927,0.0463419203464086,0.0505797099739155,0.0375484993009524,-0.0096893067294535,-0.0494540514378916,0.0340332269260512
2024-06-28,0.0321423173633294,0.0255451761147232,0.047710664667594,0.0360934275062202,0.0372136592548711,0.047710664667594,0.0368602099213888,0.0352800442553782,0.0260360218506017,0.0227779415551485,-0.0148648466024602,0.0055775990345949
2024-07-31,0.0001649088225784,0.0100920768965255,0.0001649088225784,0.0113534686655764,0.0102255098860154,0.0001649088225784,0.0105081019233747,0.0121091713140257,0.0188543714652647,-0.0372589644071817,0.0192043656249711,0.0295193051910178
2024-08-30,0.0087453627402135,0.010422207985232,0.0159019414667137,0.0161936389006915,0.0162797513446587,0.0159019414667137,0.016198200915261,0.0233655484083095,0.0194023814661377,-0.0307532039701724,-0.0201883326223983,0.0152518752057968
2024-09-30,0.0349335465627977,0.0348020037612573,0.0401511345987457,0.039302133970528,0.0377224341205985,0.0401511345987457,0.0393844702940418,0.0210046615649182,0.0181328964543853,0.0117531549613481,0.0037774502034211,0.0367074226062806
2024-10-31,0.018097208535323,0.018097208535323,0.0230806053119748,0.0229946649731548,0.0166191714622263,-0.0207109398129431,-0.0182762316313582,-0.0089235586202338,-0.0189036957622192,-0.0426590088643928,-0.0364351653267338,-0.0417274457441794
2024-11-29,0.0143704518910778,0.0143704518910778,0.05715336584039,0.05715336584039,0.055950987953036,0.0131749359501977,0.0123240927369925,0.0596335218472248,0.0398637651478957,0.0103972791203774,-0.0232558823480888,0.0072404849766152
2024-12-31,-0.0450797024723318,-0.044332231907796,-0.0457386419878267,-0.0409839773452039,-0.0235058502523369,-0.0351408585647333,-0.0335021483737717,-0.0240601822297977,-0.0234696577031132,-0.0076323790171779,0.0298583093696387,-0.0545949728021286
2025-01-31,0.0246499849841725,0.0250691853419704,0.0453737174880304,0.0437873993634639,0.0438585270081597,0.0453737174880304,0.0442617360345098,0.0268564080767204,0.0185800543843238,0.011850181953928,-0.0217082177136951,0.0248863472069369
2025-02-28,-0.0030556453307683,-0.0030556453307683,0.0011556984005823,0.0049053585343473,0.0046240743546524,-0.0030556453307683,2.753111968770497e-06,-0.0126948370334503,0.0035819080766913,-0.0230450740598774,-0.0130956996576482,0.0292427692020629
2025-03-31,0.0193739303057269,0.0193739303057269,0.0193739303057269,0.0243936515447418,0.0172733409907277,0.0242597654701776,0.0271452842238598,-0.0557191958638344,-0.0320637663949754,-0.0163047592327317,0.0055289531076707,0.0032369677460137
2025-04-30,0.0246275478757601,0.0246275478757601,0.0310480405712636,0.0310676904652414,0.0278086875332885,0.0310480405712636,0.0310480405712636,-0.0086702291754967,-0.0009776547300583,0.0,-0.0351906438384237,-0.0112239786737172
2025-05-30,0.0203102261456743,0.0203102261456743,0.0203102261456743,0.0203102261456743,0.0236729995676824,-0.0093136786263581,-0.0093136786263581,0.0628449068528063,0.0327485170469045,-0.0015835556590091,0.0053191311179867,0.0020031976216123
2025-06-30,0.0269252791902026,0.0269252791902026,0.0269252791902026,0.0269252791902026,0.0339549085606155,0.0269252791902026,0.0269252791902026,0.051386188205714,0.037239565613553,0.027005228546246,-0.0032501554157102,0.0349115287420593
2025-07-31,0.0062983624791938,0.0062983624791938,-0.0134973489003066,-0.0134973489003066,-0.0135270897321323,0.0002276281389656,0.0002276281389656,0.0230315073086524,0.0114432595630382,-0.0046637403038912,-0.0084932452078481,-0.0041603258847866
2025-08-29,0.0470573293370841,0.0470573293370841,0.0265351392165479,0.0265351392165479,0.0297071392549054,0.0187641110408742,0.0187641110408742,0.0205195912572084,0.0189043531174031,0.013276105871065,0.0221797350094454,0.0237579526618445
2025-09-30,0.0672345780944038,0.0672345780944038,0.0841363067369395,0.0813116201274269,0.0849596604186316,0.0841363067369395,0.0820948975467433,0.0356203695218291,0.0239766634823603,0.0578701571491242,0.0074822797088169,0.0433232279540796
2025-10-31,0.0355831718367877,0.0355831718367877,0.04238219371337,0.0394354688799092,0.0409076261174375,0.0218217362576571,0.0218067009751098,0.0238374584747524,0.0171475196033328,0.0388136788908353,-0.0081693746371692,0.0215752230074668
2025-11-28,0.010804616410351,0.010804616410351,0.0108429334502754,0.0129621023750909,0.0190339081965872,-0.0166265942980629,-0.0126266839511318,0.0019499283249213,0.0051225020684843,0.0190341309941413,0.0,0.0025992980863698
2025-12-31,0.0052671735895231,0.0052671735895231,0.0216491474547311,0.0216491474547311,0.021663256077533,0.0216491474547311,0.0216491474547311,0.0007974973113689,-0.002566239440977,0.0109248999624533,0.0206759807257044,-0.0026045322781698
2026-01-30,0.0588618743075913,0.0588618743075913,0.0966178125323953,0.0935873764533015,0.0971881641500775,0.0966178125323953,0.0907406496444128,0.0147377816237024,0.0079275294161573,0.0402708870143337,0.0003852917625914,0.0473193171816626
2026-02-27,0.0680614601988522,0.0680614601988522,0.0680614601988522,0.0669723680054932,0.0710186805153456,0.0680614601988522,0.0658480434603374,-0.0086419652903053,0.0046947411807868,0.0781088981699973,0.0423728975448101,0.0545292843600808
