,Shared_252d_MinVar_VolTarget_Sleeve,Shared_252d_EWMAMinVar_VolTarget_Sleeve,Shared_252d_MinVar_VolTarget_Sleeve_Cap,Shared_252d_Ensemble_50_50,Shared_252d_EWMAMinVar_VolTarget_Sleeve_Cap,Shared_252d_EWMA_Ensemble_50_50,Shared_252d_Cap_Ensemble_50_50,Shared_252d_EWMA_Cap_Ensemble_50_50
2007-05-31,0.019365402559986866,0.022548428421111495,0.00676609393403902,0.026604874311269983,0.00676609393403902,0.028196387241832297,0.02030521999829606,0.02030521999829606
2007-06-29,0.016787153007357048,0.016787153007357048,0.016787153007357048,0.014512645125690024,0.016787153007357048,0.014512645125690024,0.014512645125690024,0.014512645125690024
2007-07-31,-0.0078818945913135,-0.0078818945913135,-0.0078818945913135,-0.00949070869994215,-0.0078818945913135,-0.00949070869994215,-0.00949070869994215,-0.00949070869994215
2007-08-31,0.0204109668971289,0.0204109668971289,0.0204109668971289,0.021222353298160253,0.0204109668971289,0.021222353298160253,0.021222353298160253,0.021222353298160253
2007-09-28,0.08411806990489265,0.08411806990489265,0.08411806990489265,0.07931395212478932,0.08411806990489265,0.07931395212478932,0.07931395212478932,0.07931395212478932
2007-10-31,0.08760670505804762,0.08680990119254711,0.08760670505804762,0.08528675371265451,0.08680990119254711,0.08488835177990425,0.08528675371265451,0.08488835177990425
2007-11-30,-0.03267714632256733,-0.032613891185589036,-0.03267714632256733,-0.030058693068191117,-0.032613891185589036,-0.030027065499701966,-0.030058693068191117,-0.030027065499701966
2007-12-31,0.047736573757673886,0.05306716506984887,0.037192722180282176,0.04303935441521679,0.03841421756648551,0.04570465007130428,0.03776742862652094,0.038378176319622606
2008-01-31,0.06829543637567434,0.07379008843718096,0.05312111249715781,0.05758109758549412,0.057351732476002865,0.060328423616247434,0.04999393564623586,0.052109245635658386
2008-02-29,0.019421805874761718,0.02021596645332628,0.028354490457128394,0.021973901611648507,0.0283544904571284,0.02237098190093079,0.026440243902831846,0.02644024390283185
2008-03-31,0.000557682172847981,-0.0007877381047131336,-0.01597224872710654,-0.00587931926722591,-0.01597224872710654,-0.006552029406006467,-0.01414428471720317,-0.01414428471720317
2008-04-30,-0.027656660042916295,-0.027795473452098096,-0.031140368436885918,-0.02896575627074325,-0.031140368436885918,-0.02903516297533415,-0.03070761046772806,-0.03070761046772806
2008-05-30,0.012434639888886892,0.011954234326424729,0.012434639888886892,0.012699130859320295,0.011954234326424729,0.012458928078089213,0.012699130859320295,0.012458928078089213
