,Strategy_60d,Strategy_120d,Strategy_180d,Strategy_252d,SPY_BuyHold,Portfolio_60_40,EqualWeight_ETFs
2021-12-31,-0.004001158930940618,0.030582999173683442,0.030582999173683442,0.030582999173683442,0.0462477924532995,0.025652570223238337,0.018384912066557724
2022-01-31,-0.06766772130574135,-0.06766772130574135,-0.06766772130574135,-0.06766772130574135,-0.0527412908946967,-0.040097025820420504,-0.043646307936323535
2022-02-28,-0.0295168471114187,-0.0295168471114187,-0.0295168471114187,-0.0295168471114187,-0.0295168471114187,-0.018926459507209982,-0.01244850935402945
2022-03-31,0.0127255799503041,0.0127255799503041,0.0127255799503041,0.0127255799503041,0.0375903621579705,0.006310506498421301,-0.0018881098213299873
2022-04-29,-0.049419558721907744,-0.049419558721907744,-0.049419558721907744,-0.049419558721907744,-0.0877690845479994,-0.06957450607723371,-0.07608551996451812
2022-05-31,-0.0326154776610677,-0.0326154776610677,-0.0326154776610677,-0.0326154776610677,0.0022572247977319,0.0038279331593600602,-0.004316616054207437
2022-06-30,-0.0086342695992924,-0.0086342695992924,-0.0086342695992924,-0.0086342695992924,-0.0824603803458756,-0.052929936047242325,-0.053935689643096536
2022-07-29,0.0296146733338107,0.0296146733338107,0.0296146733338107,0.0296146733338107,0.0920873707247411,0.06709829176836894,0.04993477301348973
2022-08-31,-0.0385386179508767,-0.0385386179508767,-0.0385386179508767,-0.0385386179508767,-0.0408017877963466,-0.03989651985815864,-0.03751058858615519
2022-09-30,-0.0473496138279123,-0.0473496138279123,-0.0473496138279123,-0.0473496138279123,-0.0924460406877262,-0.07440746994380064,-0.08257539531851603
2022-10-31,-0.0145400734240116,-0.0145400734240116,-0.0145400734240116,-0.0145400734240116,0.0812754876580155,0.042949263225204655,0.022501331085750788
2022-11-30,0.0361225497568624,0.0361225497568624,0.0361225497568624,0.0361225497568624,0.0555916290991196,0.04780399736221672,0.07664957163701035
2022-12-30,-0.04003259141047278,-0.06116755795496915,-0.0376727622747455,-0.0376727622747455,-0.0576281600402543,-0.04052924093635078,-0.0336481424354651
2023-01-31,0.071311023223155,0.071311023223155,0.071311023223155,0.071311023223155,0.0628870921749136,0.05205683638555876,0.07733422608843399
2023-02-28,-0.052563004956498446,-0.043529492326055526,-0.024630629743194226,-0.03923320508434039,-0.0251424461872346,-0.02816866116316396,-0.03591106707825776
2023-03-31,0.05485389728629201,0.05485389728629201,-0.001439727640866511,0.05485389728629201,0.0370776624613344,0.03713103483816808,0.03897020135291172
2023-04-28,0.011307761027351974,0.019510071460111383,0.019349494419515785,0.019349494419515785,0.0159750658291928,0.01284397993505288,0.005533884248112388
2023-05-31,0.009487350874980791,0.009487350874980791,-0.027513103149536082,-0.027513103149536082,0.0046161307261942,-0.0029835469870561604,-0.005844638668969049
2023-06-30,0.01842388381995129,0.01842388381995129,0.01842388381995129,0.01842388381995129,0.0647998914924345,0.033858809257911335,0.033075667616754116
2023-07-31,0.035157903322182604,0.035157903322182604,0.03194431760494258,0.035157903322182604,0.0327332364381103,0.01703337092435518,0.0263498546579644
2023-08-31,-0.03167440755006266,-0.015692353368709763,-0.028246877868047644,-0.028246877868047644,-0.0162519310172231,-0.01267478948120058,-0.029879591848426125
2023-09-29,-0.04872553469685408,-0.04872553469685408,-0.04872553469685408,-0.04279451365090224,-0.0474345485119671,-0.0410159885638649,-0.04786362473508435
2023-10-31,-0.02128280599921245,-0.02128280599921245,-0.02128280599921245,-0.02128280599921245,-0.021708635534843,-0.0207362577775062,-0.0217058816990024
2023-11-30,0.05886444420537326,0.05886444420537326,0.05886444420537326,0.05886444420537326,0.0913439111679923,0.07302423351220866,0.07772141593231005
2023-12-29,0.03120643532963847,0.050100178563049436,0.050100178563049436,0.050100178563049436,0.0456551783824956,0.04248224052667684,0.05616896281976745
2024-01-31,-0.030320630712127684,0.01692240449251755,0.01692240449251755,0.01692240449251755,0.015926545158645,0.00984643305201588,-0.011327612152946387
2024-02-29,0.054101114004560774,0.052461257844928125,0.052461257844928125,0.052461257844928125,0.0521868416797122,0.0229814741023232,0.024253493655625985
2024-03-29,0.02425688029912518,0.02425688029912518,0.02425688029912518,0.02425688029912518,0.0327018593265673,0.0225538730611797,0.0304010743548292
2024-04-30,-0.04173390928519907,-0.04173390928519907,-0.04173390928519907,-0.04173390928519907,-0.0403195650606165,-0.0367108041843071,-0.031638915083920915
2024-05-31,0.017899530769197765,0.0348907872056727,0.03699968002106779,0.05512902650349277,0.0505797099739155,0.037548499300952456,0.03695756370790971
2024-06-28,0.020056155001257268,0.047710664667594084,0.03214231736332942,0.047710664667594084,0.0352800442553782,0.02603602185060176,0.015705593131631987
2024-07-31,0.00016490882257842992,0.00016490882257842992,0.00016490882257842992,0.00016490882257842992,0.0121091713140257,0.01885437146526478,0.03149961372775941
2024-08-30,-0.00229410339328048,0.0025702968282126596,0.008745362740213541,0.01590194146671379,0.0233655484083095,0.01940238146613778,0.0144241043165422
2024-09-30,0.032794121049108504,0.034933546562797756,0.034933546562797756,0.04015113459874575,0.0210046615649182,0.018132896454385358,0.025535042923924327
2024-10-31,0.021786045650094024,0.018097208535323067,0.018097208535323067,0.02308060531197483,-0.0089235586202338,-0.01890369576221924,-0.020080854205252737
2024-11-29,0.0032311944159133625,0.014370451891077834,0.014370451891077834,0.057153365840390075,0.0596335218472248,0.03986376514789576,0.0240965135262209
2024-12-31,-0.03514085856473335,-0.045079702472331826,-0.045079702472331826,-0.0457386419878267,-0.0240601822297977,-0.02346965770311322,-0.031276197633975156
2025-01-31,0.02464998498417251,0.04472502469447965,0.02464998498417251,0.04537371748803043,0.0268564080767204,0.0185800543843238,0.027743493947559126
2025-02-28,-0.018698497492821653,-0.0030556453307683668,-0.0030556453307683668,0.001155698400582399,-0.0126948370334503,0.0035819080766913,0.006527632359351324
2025-03-31,0.04531893043554971,0.024259765470177636,0.019373930305726934,0.019373930305726934,-0.0557191958638344,-0.0320637663949754,-0.012638138054170037
2025-04-30,0.04602428746369338,0.024627547875760127,0.024627547875760127,0.031048040571263646,-0.0086702291754967,-0.0009776547300583797,0.008951726420571463
2025-05-30,0.020310226145674338,0.020310226145674338,0.020310226145674338,0.020310226145674338,0.0628449068528063,0.03274851704690454,0.03126094941671804
2025-06-30,0.013617550775886333,0.013617550775886333,0.02692527919020263,0.02692527919020263,0.051386188205714,0.037239565613553044,0.03889034381552311
2025-07-31,0.013868739513300421,-0.013497348900306672,0.0062983624791938895,-0.013497348900306672,0.0230315073086524,0.011443259563038238,0.0032743633087377374
2025-08-29,0.015494708146157731,0.03571859261503192,0.04705732933708412,0.026535139216547907,0.0205195912572084,0.01890435311740316,0.030060874155189737
2025-09-30,0.03430434404272937,0.08413630673693956,0.06723457809440381,0.08413630673693956,0.0356203695218291,0.0239766634823603,0.04660472834025537
2025-10-31,0.03558317183678777,0.04156564221535071,0.03558317183678777,0.042382193713370014,0.0238374584747524,0.01714751960333288,0.024171853838913186
2025-11-28,0.030219533412936816,0.010842933450275464,0.01080461641035104,0.010842933450275464,0.0019499283249213,0.00512250206848434,0.006567930305359837
2025-12-31,0.021649147454731132,0.006199287695660536,0.005267173589523192,0.021649147454731132,0.0007974973113689,-0.00256623944097706,0.0029047605728824487
2026-01-30,0.07182418599476506,0.09661781253239538,0.0588618743075913,0.09661781253239538,0.0147377816237024,0.00792752941615732,0.04140431704661147
2026-02-27,0.05766844932140675,0.06806146019885223,0.06806146019885223,0.06806146019885223,-0.0086419652903053,0.00469474118078682,0.029733944929545533
